name;surname;date;hours_amount
Antoni;Niewiadomski;25-04-2023;0
Szymon;Nowakowski;26-04-2023;2
Antoni;Niewiadomski;26-04-2023;0
Szymon;Nowakowski;26-04-2023;2
Juliusz;Krol;26-04-2023;0,75
Aleksander;Urbanski;26-04-2023;2
Juliusz;Krol;27-04-2023;2,5
Juliusz;Krol;27-04-2023;2,5
Przemyslaw;Romanowski;27-04-2023;0,25
Juliusz;Krol;27-04-2023;2,5
Antoni;Niewiadomski;28-04-2023;2,5
Antoni;Niewiadomski;28-04-2023;2,5
Kazimierz;Szczepanski;28-04-2023;2
Szymon;Nowakowski;28-04-2023;0
Kazimierz;Szczepanski;28-04-2023;2
Przemyslaw;Romanowski;28-04-2023;3
Adam;Kaczmarek;29-04-2023;0
Szymon;Nowakowski;29-04-2023;0,75
Przemyslaw;Romanowski;29-04-2023;5,25
Przemyslaw;Romanowski;29-04-2023;5,25
Przemyslaw;Romanowski;29-04-2023;5,25
Jacek;Romanowski;30-04-2023;4
Jacek;Romanowski;30-04-2023;4
Przemyslaw;Romanowski;30-04-2023;2,25
Jacek;Romanowski;30-04-2023;4
Przemyslaw;Romanowski;30-04-2023;2,25
Przemyslaw;Romanowski;30-04-2023;2,25
Jacek;Romanowski;01-05-2023;0
Jacek;Romanowski;01-05-2023;0
Kazimierz;Szczepanski;01-05-2023;0,5
Jacek;Romanowski;01-05-2023;0
Aleksander;Urbanski;01-05-2023;0,5
Przemyslaw;Romanowski;01-05-2023;1
Szymon;Nowakowski;02-05-2023;0,75
Aleksander;Urbanski;02-05-2023;0,5
Adam;Kaczmarek;02-05-2023;5,5
Adam;Kaczmarek;02-05-2023;5,5
Jacek;Romanowski;02-05-2023;0
Antoni;Niewiadomski;02-05-2023;0
Antoni;Niewiadomski;03-05-2023;0
Adam;Kaczmarek;03-05-2023;0,25
Szymon;Nowakowski;03-05-2023;0,5
Szymon;Nowakowski;03-05-2023;0,5
Przemyslaw;Romanowski;04-05-2023;0,5
Aleksander;Urbanski;04-05-2023;0
Kazimierz;Szczepanski;04-05-2023;1
Adam;Kaczmarek;04-05-2023;2
Szymon;Nowakowski;04-05-2023;4,5
Szymon;Nowakowski;05-05-2023;0
Antoni;Niewiadomski;05-05-2023;0
Jacek;Romanowski;05-05-2023;3,5
Jacek;Romanowski;05-05-2023;3,5
Jacek;Romanowski;06-05-2023;2
Antoni;Niewiadomski;06-05-2023;2
Jacek;Romanowski;06-05-2023;2
Adam;Kaczmarek;06-05-2023;0
Aleksander;Urbanski;07-05-2023;2
Kazimierz;Szczepanski;07-05-2023;2
Juliusz;Krol;07-05-2023;5,25
Juliusz;Krol;07-05-2023;5,25
Jacek;Romanowski;07-05-2023;1
Adam;Kaczmarek;08-05-2023;3,5
Juliusz;Krol;08-05-2023;4
Aleksander;Urbanski;08-05-2023;2
Szymon;Nowakowski;08-05-2023;4,5
Antoni;Niewiadomski;08-05-2023;0,5
Adam;Kaczmarek;08-05-2023;3,5
Antoni;Niewiadomski;09-05-2023;0
Adam;Kaczmarek;09-05-2023;0
Szymon;Nowakowski;09-05-2023;3
Jacek;Romanowski;09-05-2023;1
Szymon;Nowakowski;09-05-2023;3
Przemyslaw;Romanowski;10-05-2023;1,75
Przemyslaw;Romanowski;10-05-2023;1,75
Szymon;Nowakowski;10-05-2023;0
Kazimierz;Szczepanski;10-05-2023;2,5
Antoni;Niewiadomski;10-05-2023;0
Aleksander;Urbanski;10-05-2023;0
Kazimierz;Szczepanski;11-05-2023;0
Aleksander;Urbanski;11-05-2023;0
Antoni;Niewiadomski;11-05-2023;1
Szymon;Nowakowski;11-05-2023;0
Przemyslaw;Romanowski;11-05-2023;1
Szymon;Nowakowski;12-05-2023;2
Antoni;Niewiadomski;12-05-2023;2
Przemyslaw;Romanowski;12-05-2023;0
Jacek;Romanowski;12-05-2023;1
Szymon;Nowakowski;12-05-2023;2
Antoni;Niewiadomski;13-05-2023;0
Jacek;Romanowski;13-05-2023;0,5
Adam;Kaczmarek;13-05-2023;0,5
Aleksander;Urbanski;13-05-2023;0
Antoni;Niewiadomski;13-05-2023;0
Szymon;Nowakowski;13-05-2023;0,25
Juliusz;Krol;14-05-2023;0
Kazimierz;Szczepanski;14-05-2023;1
Kazimierz;Szczepanski;14-05-2023;1
Aleksander;Urbanski;14-05-2023;5,5
Jacek;Romanowski;15-05-2023;3,5
Szymon;Nowakowski;15-05-2023;0
Jacek;Romanowski;15-05-2023;3,5
Jacek;Romanowski;15-05-2023;3,5
Jacek;Romanowski;15-05-2023;3,5
Przemyslaw;Romanowski;15-05-2023;0
Szymon;Nowakowski;16-05-2023;0,25
Antoni;Niewiadomski;16-05-2023;3,5
Juliusz;Krol;16-05-2023;0,5
Przemyslaw;Romanowski;16-05-2023;0
Aleksander;Urbanski;17-05-2023;0,5
Antoni;Niewiadomski;17-05-2023;1,25
Adam;Kaczmarek;17-05-2023;1,5
Jacek;Romanowski;17-05-2023;0
Aleksander;Urbanski;18-05-2023;1
Przemyslaw;Romanowski;18-05-2023;5
Adam;Kaczmarek;18-05-2023;0
Aleksander;Urbanski;18-05-2023;1
Przemyslaw;Romanowski;18-05-2023;5
Juliusz;Krol;19-05-2023;2
Antoni;Niewiadomski;19-05-2023;0
Adam;Kaczmarek;19-05-2023;1
Szymon;Nowakowski;19-05-2023;2,5
Juliusz;Krol;20-05-2023;3,5
Kazimierz;Szczepanski;20-05-2023;2,25
Jacek;Romanowski;20-05-2023;3,5
Jacek;Romanowski;20-05-2023;3,5
Juliusz;Krol;20-05-2023;3,5
Antoni;Niewiadomski;21-05-2023;0,5
Juliusz;Krol;21-05-2023;1,5
Jacek;Romanowski;21-05-2023;2
Kazimierz;Szczepanski;21-05-2023;1
Jacek;Romanowski;21-05-2023;2
Juliusz;Krol;22-05-2023;3
Jacek;Romanowski;22-05-2023;2
Szymon;Nowakowski;22-05-2023;0
Juliusz;Krol;22-05-2023;3
Kazimierz;Szczepanski;23-05-2023;2,5
Szymon;Nowakowski;23-05-2023;0
Juliusz;Krol;23-05-2023;0
Przemyslaw;Romanowski;23-05-2023;0
Adam;Kaczmarek;24-05-2023;1,25
Kazimierz;Szczepanski;24-05-2023;0,5
Antoni;Niewiadomski;24-05-2023;2
Kazimierz;Szczepanski;24-05-2023;0,5
Przemyslaw;Romanowski;24-05-2023;2
Aleksander;Urbanski;25-05-2023;1,75
Jacek;Romanowski;25-05-2023;1
Juliusz;Krol;25-05-2023;2
Antoni;Niewiadomski;25-05-2023;1
Aleksander;Urbanski;25-05-2023;1,75
Przemyslaw;Romanowski;25-05-2023;0,25
Kazimierz;Szczepanski;26-05-2023;4
Kazimierz;Szczepanski;26-05-2023;4
Aleksander;Urbanski;26-05-2023;0,5
Kazimierz;Szczepanski;26-05-2023;4
Adam;Kaczmarek;26-05-2023;0,25
Szymon;Nowakowski;27-05-2023;0
Kazimierz;Szczepanski;27-05-2023;1,75
Kazimierz;Szczepanski;27-05-2023;1,75
Adam;Kaczmarek;27-05-2023;2,25
Jacek;Romanowski;28-05-2023;0,5
Kazimierz;Szczepanski;28-05-2023;3,5
Adam;Kaczmarek;28-05-2023;3
Jacek;Romanowski;28-05-2023;0,5
Juliusz;Krol;29-05-2023;3
Jacek;Romanowski;29-05-2023;4,5
Szymon;Nowakowski;29-05-2023;1
Kazimierz;Szczepanski;29-05-2023;1
Jacek;Romanowski;29-05-2023;4,5
Jacek;Romanowski;30-05-2023;1
Szymon;Nowakowski;30-05-2023;3
Przemyslaw;Romanowski;30-05-2023;0,5
Antoni;Niewiadomski;30-05-2023;2
Szymon;Nowakowski;30-05-2023;3
Kazimierz;Szczepanski;30-05-2023;3
Przemyslaw;Romanowski;31-05-2023;1
Jacek;Romanowski;31-05-2023;3
Jacek;Romanowski;31-05-2023;3
Adam;Kaczmarek;31-05-2023;0
Przemyslaw;Romanowski;01-06-2023;0
Adam;Kaczmarek;01-06-2023;1
Kazimierz;Szczepanski;01-06-2023;0,5
Jacek;Romanowski;01-06-2023;1
Adam;Kaczmarek;01-06-2023;1
Antoni;Niewiadomski;02-06-2023;7
Kazimierz;Szczepanski;02-06-2023;0,5
Antoni;Niewiadomski;02-06-2023;7
Przemyslaw;Romanowski;02-06-2023;0
Jacek;Romanowski;02-06-2023;1,5
Antoni;Niewiadomski;02-06-2023;7
Kazimierz;Szczepanski;03-06-2023;5,5
Jacek;Romanowski;03-06-2023;3,5
Szymon;Nowakowski;03-06-2023;3,5
Kazimierz;Szczepanski;03-06-2023;5,5
Kazimierz;Szczepanski;03-06-2023;5,5
Juliusz;Krol;04-06-2023;4
Aleksander;Urbanski;04-06-2023;2
Kazimierz;Szczepanski;04-06-2023;3
Kazimierz;Szczepanski;04-06-2023;3
Kazimierz;Szczepanski;04-06-2023;3
Kazimierz;Szczepanski;05-06-2023;0
Antoni;Niewiadomski;05-06-2023;0,25
Juliusz;Krol;05-06-2023;0
Jacek;Romanowski;05-06-2023;0
Adam;Kaczmarek;05-06-2023;1,25
Antoni;Niewiadomski;06-06-2023;1,25
Aleksander;Urbanski;06-06-2023;0,5
Jacek;Romanowski;06-06-2023;3,5
Jacek;Romanowski;06-06-2023;3,5
Kazimierz;Szczepanski;06-06-2023;0
Przemyslaw;Romanowski;07-06-2023;5,25
Przemyslaw;Romanowski;07-06-2023;5,25
Aleksander;Urbanski;07-06-2023;1,5
Kazimierz;Szczepanski;07-06-2023;0
Przemyslaw;Romanowski;07-06-2023;5,25
Przemyslaw;Romanowski;08-06-2023;4,25
Juliusz;Krol;08-06-2023;1,5
Adam;Kaczmarek;08-06-2023;1
Przemyslaw;Romanowski;08-06-2023;4,25
Antoni;Niewiadomski;08-06-2023;0
Adam;Kaczmarek;09-06-2023;3
Adam;Kaczmarek;09-06-2023;3
Aleksander;Urbanski;09-06-2023;1,25
Adam;Kaczmarek;09-06-2023;3
Przemyslaw;Romanowski;10-06-2023;2
Antoni;Niewiadomski;10-06-2023;0
Juliusz;Krol;10-06-2023;0
Szymon;Nowakowski;10-06-2023;0
Adam;Kaczmarek;10-06-2023;3
Przemyslaw;Romanowski;11-06-2023;5,5
Aleksander;Urbanski;11-06-2023;0,25
Przemyslaw;Romanowski;11-06-2023;5,5
Jacek;Romanowski;11-06-2023;1
Antoni;Niewiadomski;12-06-2023;0,5
Przemyslaw;Romanowski;12-06-2023;4
Przemyslaw;Romanowski;12-06-2023;4
Aleksander;Urbanski;12-06-2023;1
Aleksander;Urbanski;13-06-2023;3
Szymon;Nowakowski;13-06-2023;1
Przemyslaw;Romanowski;13-06-2023;1,5
Juliusz;Krol;13-06-2023;2,25
Przemyslaw;Romanowski;14-06-2023;2,5
Jacek;Romanowski;14-06-2023;2
Jacek;Romanowski;14-06-2023;2
Kazimierz;Szczepanski;14-06-2023;3
Antoni;Niewiadomski;14-06-2023;1,25
Jacek;Romanowski;15-06-2023;2
Szymon;Nowakowski;15-06-2023;1
Kazimierz;Szczepanski;15-06-2023;2,5
Przemyslaw;Romanowski;15-06-2023;0
Adam;Kaczmarek;15-06-2023;2
Kazimierz;Szczepanski;15-06-2023;2,5
Adam;Kaczmarek;16-06-2023;0
Antoni;Niewiadomski;16-06-2023;1
Juliusz;Krol;16-06-2023;3,5
Juliusz;Krol;16-06-2023;3,5
Kazimierz;Szczepanski;16-06-2023;1
Juliusz;Krol;16-06-2023;3,5
Adam;Kaczmarek;17-06-2023;2
Aleksander;Urbanski;17-06-2023;0,5
Kazimierz;Szczepanski;17-06-2023;0,25
Szymon;Nowakowski;17-06-2023;3
Kazimierz;Szczepanski;17-06-2023;0,25
Kazimierz;Szczepanski;17-06-2023;0,25
Aleksander;Urbanski;18-06-2023;1
Jacek;Romanowski;18-06-2023;1,5
Adam;Kaczmarek;18-06-2023;0,25
Juliusz;Krol;18-06-2023;0,25
Antoni;Niewiadomski;18-06-2023;2,75
Antoni;Niewiadomski;19-06-2023;3
Juliusz;Krol;19-06-2023;0
Kazimierz;Szczepanski;19-06-2023;0,25
Antoni;Niewiadomski;19-06-2023;3
Juliusz;Krol;20-06-2023;2
Aleksander;Urbanski;20-06-2023;1,5
Kazimierz;Szczepanski;20-06-2023;3
Szymon;Nowakowski;20-06-2023;0
Kazimierz;Szczepanski;20-06-2023;3
Antoni;Niewiadomski;20-06-2023;1
Szymon;Nowakowski;21-06-2023;0
Kazimierz;Szczepanski;21-06-2023;1,5
Przemyslaw;Romanowski;21-06-2023;2
Przemyslaw;Romanowski;21-06-2023;2
Adam;Kaczmarek;21-06-2023;1
Jacek;Romanowski;21-06-2023;1,25
Jacek;Romanowski;22-06-2023;3,5
Jacek;Romanowski;22-06-2023;3,5
Przemyslaw;Romanowski;22-06-2023;2,5
Juliusz;Krol;22-06-2023;3
Kazimierz;Szczepanski;22-06-2023;2
Antoni;Niewiadomski;22-06-2023;1
Przemyslaw;Romanowski;23-06-2023;4,25
Przemyslaw;Romanowski;23-06-2023;4,25
Przemyslaw;Romanowski;23-06-2023;4,25
Antoni;Niewiadomski;23-06-2023;2
Kazimierz;Szczepanski;23-06-2023;0
Jacek;Romanowski;24-06-2023;1,5
Kazimierz;Szczepanski;24-06-2023;4
Szymon;Nowakowski;24-06-2023;1
Przemyslaw;Romanowski;24-06-2023;3,5
Antoni;Niewiadomski;24-06-2023;0
Przemyslaw;Romanowski;24-06-2023;3,5
Szymon;Nowakowski;25-06-2023;2
Przemyslaw;Romanowski;25-06-2023;1
Juliusz;Krol;25-06-2023;1,25
Juliusz;Krol;25-06-2023;1,25
Antoni;Niewiadomski;26-06-2023;1
Juliusz;Krol;26-06-2023;1
Przemyslaw;Romanowski;26-06-2023;1,5
Przemyslaw;Romanowski;26-06-2023;1,5
Adam;Kaczmarek;26-06-2023;0,5
Szymon;Nowakowski;27-06-2023;1,75
Aleksander;Urbanski;27-06-2023;3
Aleksander;Urbanski;27-06-2023;3
Przemyslaw;Romanowski;27-06-2023;0
Juliusz;Krol;27-06-2023;1
Juliusz;Krol;27-06-2023;1
Antoni;Niewiadomski;28-06-2023;0
Adam;Kaczmarek;28-06-2023;1,5
Kazimierz;Szczepanski;28-06-2023;0
Juliusz;Krol;28-06-2023;1,5
Jacek;Romanowski;28-06-2023;2
Aleksander;Urbanski;29-06-2023;5,5
Antoni;Niewiadomski;29-06-2023;1
Jacek;Romanowski;29-06-2023;0
Przemyslaw;Romanowski;29-06-2023;1,5
Adam;Kaczmarek;29-06-2023;0
Aleksander;Urbanski;29-06-2023;5,5
Aleksander;Urbanski;30-06-2023;1,5
Antoni;Niewiadomski;30-06-2023;0
Przemyslaw;Romanowski;30-06-2023;2
Aleksander;Urbanski;30-06-2023;1,5
Jacek;Romanowski;30-06-2023;1
Szymon;Nowakowski;01-07-2023;1
Juliusz;Krol;01-07-2023;0
Adam;Kaczmarek;01-07-2023;1,5
Adam;Kaczmarek;01-07-2023;1,5
Aleksander;Urbanski;01-07-2023;0,5
Antoni;Niewiadomski;02-07-2023;0
Kazimierz;Szczepanski;02-07-2023;2
Kazimierz;Szczepanski;02-07-2023;2
Antoni;Niewiadomski;02-07-2023;0
Adam;Kaczmarek;03-07-2023;2,5
Aleksander;Urbanski;03-07-2023;0
Przemyslaw;Romanowski;03-07-2023;1,5
Juliusz;Krol;03-07-2023;0
Adam;Kaczmarek;03-07-2023;2,5
Antoni;Niewiadomski;04-07-2023;0,5
Adam;Kaczmarek;04-07-2023;1,5
Kazimierz;Szczepanski;04-07-2023;3,5
Kazimierz;Szczepanski;04-07-2023;3,5
Kazimierz;Szczepanski;04-07-2023;3,5
Adam;Kaczmarek;04-07-2023;1,5
Szymon;Nowakowski;05-07-2023;4,25
Aleksander;Urbanski;05-07-2023;2
Adam;Kaczmarek;05-07-2023;1
Antoni;Niewiadomski;05-07-2023;3
Kazimierz;Szczepanski;06-07-2023;2
Adam;Kaczmarek;06-07-2023;0
Adam;Kaczmarek;06-07-2023;0
Antoni;Niewiadomski;06-07-2023;0
Juliusz;Krol;07-07-2023;4
Adam;Kaczmarek;07-07-2023;2
Juliusz;Krol;07-07-2023;4
Adam;Kaczmarek;07-07-2023;2
Szymon;Nowakowski;07-07-2023;0
Szymon;Nowakowski;08-07-2023;0
Jacek;Romanowski;08-07-2023;1,25
Juliusz;Krol;08-07-2023;2
Kazimierz;Szczepanski;08-07-2023;0
Adam;Kaczmarek;09-07-2023;2
Szymon;Nowakowski;09-07-2023;3
Antoni;Niewiadomski;09-07-2023;1
Jacek;Romanowski;09-07-2023;1
Przemyslaw;Romanowski;09-07-2023;0,5
Aleksander;Urbanski;09-07-2023;0,5
Kazimierz;Szczepanski;10-07-2023;0
Aleksander;Urbanski;10-07-2023;0
Jacek;Romanowski;10-07-2023;3
Szymon;Nowakowski;10-07-2023;1,5
Adam;Kaczmarek;10-07-2023;1,5
Juliusz;Krol;10-07-2023;1,5
Aleksander;Urbanski;11-07-2023;1,5
Jacek;Romanowski;11-07-2023;0
Antoni;Niewiadomski;11-07-2023;1
Przemyslaw;Romanowski;11-07-2023;3,5
Przemyslaw;Romanowski;12-07-2023;0,5
Juliusz;Krol;12-07-2023;0
Antoni;Niewiadomski;12-07-2023;2,5
Kazimierz;Szczepanski;12-07-2023;1
Aleksander;Urbanski;12-07-2023;3
Szymon;Nowakowski;13-07-2023;4,75
Juliusz;Krol;13-07-2023;3,25
Szymon;Nowakowski;13-07-2023;4,75
Kazimierz;Szczepanski;13-07-2023;3,5
Antoni;Niewiadomski;13-07-2023;4
Juliusz;Krol;13-07-2023;3,25
Przemyslaw;Romanowski;14-07-2023;3
Juliusz;Krol;14-07-2023;2,5
Jacek;Romanowski;14-07-2023;0
Adam;Kaczmarek;14-07-2023;1
Adam;Kaczmarek;15-07-2023;2,5
Przemyslaw;Romanowski;15-07-2023;1,5
Kazimierz;Szczepanski;15-07-2023;2,5
Kazimierz;Szczepanski;15-07-2023;2,5
Adam;Kaczmarek;15-07-2023;2,5
Szymon;Nowakowski;15-07-2023;0,5
Szymon;Nowakowski;16-07-2023;1
Przemyslaw;Romanowski;16-07-2023;4
Adam;Kaczmarek;16-07-2023;0
Juliusz;Krol;16-07-2023;1
Kazimierz;Szczepanski;16-07-2023;3,5
Juliusz;Krol;17-07-2023;0
Aleksander;Urbanski;17-07-2023;2,25
Jacek;Romanowski;17-07-2023;1
Adam;Kaczmarek;17-07-2023;1
Kazimierz;Szczepanski;17-07-2023;1
Aleksander;Urbanski;17-07-2023;2,25
Kazimierz;Szczepanski;18-07-2023;5,5
Przemyslaw;Romanowski;18-07-2023;1,5
Kazimierz;Szczepanski;18-07-2023;5,5
Adam;Kaczmarek;18-07-2023;0
Adam;Kaczmarek;18-07-2023;0
Adam;Kaczmarek;19-07-2023;4,75
Szymon;Nowakowski;19-07-2023;0,5
Antoni;Niewiadomski;19-07-2023;0
Juliusz;Krol;19-07-2023;1
Adam;Kaczmarek;19-07-2023;4,75
Antoni;Niewiadomski;20-07-2023;0,75
Adam;Kaczmarek;20-07-2023;0
Przemyslaw;Romanowski;20-07-2023;1
Szymon;Nowakowski;20-07-2023;1
Szymon;Nowakowski;21-07-2023;2
Antoni;Niewiadomski;21-07-2023;1,5
Adam;Kaczmarek;21-07-2023;3
Kazimierz;Szczepanski;21-07-2023;1
Juliusz;Krol;22-07-2023;0,5
Juliusz;Krol;22-07-2023;0,5
Kazimierz;Szczepanski;22-07-2023;1
Adam;Kaczmarek;22-07-2023;0,5
Adam;Kaczmarek;22-07-2023;0,5
Przemyslaw;Romanowski;23-07-2023;1,5
Aleksander;Urbanski;23-07-2023;0
Juliusz;Krol;23-07-2023;2,5
Antoni;Niewiadomski;23-07-2023;0,5
Adam;Kaczmarek;24-07-2023;4,5
Juliusz;Krol;24-07-2023;1,75
Juliusz;Krol;24-07-2023;1,75
Przemyslaw;Romanowski;24-07-2023;4
Juliusz;Krol;24-07-2023;1,75
Kazimierz;Szczepanski;24-07-2023;0
Jacek;Romanowski;25-07-2023;1
Kazimierz;Szczepanski;25-07-2023;1
Kazimierz;Szczepanski;25-07-2023;1
Adam;Kaczmarek;25-07-2023;1,5
Juliusz;Krol;26-07-2023;0
Szymon;Nowakowski;26-07-2023;2,5
Antoni;Niewiadomski;26-07-2023;1,5
Aleksander;Urbanski;26-07-2023;3,5
Juliusz;Krol;27-07-2023;1,5
Szymon;Nowakowski;27-07-2023;2
Antoni;Niewiadomski;27-07-2023;0,5
Kazimierz;Szczepanski;27-07-2023;0,75
Jacek;Romanowski;28-07-2023;0
Aleksander;Urbanski;28-07-2023;2,5
Juliusz;Krol;28-07-2023;0
Szymon;Nowakowski;28-07-2023;2
Szymon;Nowakowski;28-07-2023;2
Aleksander;Urbanski;29-07-2023;1
Juliusz;Krol;29-07-2023;0
Jacek;Romanowski;29-07-2023;0,5
Aleksander;Urbanski;29-07-2023;1
Szymon;Nowakowski;29-07-2023;2
Antoni;Niewiadomski;29-07-2023;0
Jacek;Romanowski;30-07-2023;0
Adam;Kaczmarek;30-07-2023;3
Szymon;Nowakowski;30-07-2023;0
Aleksander;Urbanski;30-07-2023;2
Adam;Kaczmarek;30-07-2023;3
Antoni;Niewiadomski;31-07-2023;1
Jacek;Romanowski;31-07-2023;2
Antoni;Niewiadomski;31-07-2023;1
Aleksander;Urbanski;31-07-2023;1,25
Szymon;Nowakowski;01-08-2023;1,5
Przemyslaw;Romanowski;01-08-2023;0
Kazimierz;Szczepanski;01-08-2023;0
Szymon;Nowakowski;01-08-2023;1,5
Jacek;Romanowski;02-08-2023;2,5
Kazimierz;Szczepanski;02-08-2023;2,5
Aleksander;Urbanski;02-08-2023;4
Szymon;Nowakowski;02-08-2023;3
Jacek;Romanowski;02-08-2023;2,5
Juliusz;Krol;02-08-2023;0
Przemyslaw;Romanowski;03-08-2023;1,5
Juliusz;Krol;03-08-2023;4,5
Juliusz;Krol;03-08-2023;4,5
Adam;Kaczmarek;03-08-2023;1
Aleksander;Urbanski;04-08-2023;4
Aleksander;Urbanski;04-08-2023;4
Kazimierz;Szczepanski;04-08-2023;1
Juliusz;Krol;04-08-2023;1
Przemyslaw;Romanowski;05-08-2023;3,5
Przemyslaw;Romanowski;05-08-2023;3,5
Juliusz;Krol;05-08-2023;0
Juliusz;Krol;05-08-2023;0
Adam;Kaczmarek;05-08-2023;2
Juliusz;Krol;06-08-2023;8,25
Kazimierz;Szczepanski;06-08-2023;3,5
Juliusz;Krol;06-08-2023;8,25
Juliusz;Krol;06-08-2023;8,25
Juliusz;Krol;06-08-2023;8,25
Jacek;Romanowski;06-08-2023;2
Kazimierz;Szczepanski;07-08-2023;2
Antoni;Niewiadomski;07-08-2023;2,5
Juliusz;Krol;07-08-2023;1
Kazimierz;Szczepanski;07-08-2023;2
Jacek;Romanowski;08-08-2023;0,5
Jacek;Romanowski;08-08-2023;0,5
Przemyslaw;Romanowski;08-08-2023;2
Adam;Kaczmarek;08-08-2023;2,25
Przemyslaw;Romanowski;09-08-2023;3,75
Przemyslaw;Romanowski;09-08-2023;3,75
Jacek;Romanowski;09-08-2023;2,5
Aleksander;Urbanski;09-08-2023;0
Kazimierz;Szczepanski;09-08-2023;0
Przemyslaw;Romanowski;09-08-2023;3,75
Juliusz;Krol;10-08-2023;2,5
Jacek;Romanowski;10-08-2023;10
Jacek;Romanowski;10-08-2023;10
Szymon;Nowakowski;10-08-2023;1
Juliusz;Krol;10-08-2023;2,5
Jacek;Romanowski;10-08-2023;10
Antoni;Niewiadomski;11-08-2023;0
Juliusz;Krol;11-08-2023;3,5
Adam;Kaczmarek;11-08-2023;1,5
Jacek;Romanowski;11-08-2023;2
Kazimierz;Szczepanski;12-08-2023;1
Szymon;Nowakowski;12-08-2023;1
Szymon;Nowakowski;12-08-2023;1
Aleksander;Urbanski;12-08-2023;3
Juliusz;Krol;12-08-2023;1,5
Kazimierz;Szczepanski;13-08-2023;1
Aleksander;Urbanski;13-08-2023;0
Aleksander;Urbanski;13-08-2023;0
Aleksander;Urbanski;13-08-2023;0
Adam;Kaczmarek;14-08-2023;2,25
Juliusz;Krol;14-08-2023;1
Aleksander;Urbanski;14-08-2023;0
Juliusz;Krol;14-08-2023;1
Szymon;Nowakowski;14-08-2023;0
Antoni;Niewiadomski;15-08-2023;0
Adam;Kaczmarek;15-08-2023;3,5
Przemyslaw;Romanowski;15-08-2023;0
Juliusz;Krol;15-08-2023;0,5
Adam;Kaczmarek;15-08-2023;3,5
Juliusz;Krol;16-08-2023;0
Aleksander;Urbanski;16-08-2023;0
Adam;Kaczmarek;16-08-2023;1
Szymon;Nowakowski;16-08-2023;1,5
Jacek;Romanowski;16-08-2023;3
Jacek;Romanowski;16-08-2023;3
Szymon;Nowakowski;17-08-2023;1,5
Szymon;Nowakowski;17-08-2023;1,5
Jacek;Romanowski;17-08-2023;0
Aleksander;Urbanski;17-08-2023;0,75
Przemyslaw;Romanowski;17-08-2023;2,5
Przemyslaw;Romanowski;18-08-2023;3
Kazimierz;Szczepanski;18-08-2023;0
Aleksander;Urbanski;18-08-2023;0,5
Adam;Kaczmarek;18-08-2023;2
Przemyslaw;Romanowski;18-08-2023;3
Antoni;Niewiadomski;19-08-2023;0
Kazimierz;Szczepanski;19-08-2023;0
Szymon;Nowakowski;19-08-2023;3
Aleksander;Urbanski;19-08-2023;3
Antoni;Niewiadomski;20-08-2023;2
Juliusz;Krol;20-08-2023;1,25
Adam;Kaczmarek;20-08-2023;1,25
Przemyslaw;Romanowski;20-08-2023;1
Aleksander;Urbanski;20-08-2023;2,5
Adam;Kaczmarek;21-08-2023;2
Kazimierz;Szczepanski;21-08-2023;0
Antoni;Niewiadomski;21-08-2023;2
Aleksander;Urbanski;21-08-2023;2,25
Antoni;Niewiadomski;22-08-2023;1
Jacek;Romanowski;22-08-2023;0
Adam;Kaczmarek;22-08-2023;1
Juliusz;Krol;22-08-2023;2,5
Szymon;Nowakowski;23-08-2023;1
Antoni;Niewiadomski;23-08-2023;0,5
Juliusz;Krol;23-08-2023;2,5
Aleksander;Urbanski;23-08-2023;2
Adam;Kaczmarek;24-08-2023;2,5
Aleksander;Urbanski;24-08-2023;1,5
Juliusz;Krol;24-08-2023;5
Juliusz;Krol;24-08-2023;5
Adam;Kaczmarek;25-08-2023;1
Adam;Kaczmarek;25-08-2023;1
Aleksander;Urbanski;25-08-2023;2,5
Aleksander;Urbanski;25-08-2023;2,5
Antoni;Niewiadomski;26-08-2023;1
Juliusz;Krol;26-08-2023;0
Kazimierz;Szczepanski;26-08-2023;2
Kazimierz;Szczepanski;26-08-2023;2
Przemyslaw;Romanowski;27-08-2023;1
Adam;Kaczmarek;27-08-2023;0
Szymon;Nowakowski;27-08-2023;1
Antoni;Niewiadomski;27-08-2023;3
Szymon;Nowakowski;28-08-2023;4
Szymon;Nowakowski;28-08-2023;4
Kazimierz;Szczepanski;28-08-2023;0
Jacek;Romanowski;28-08-2023;1
Juliusz;Krol;29-08-2023;0
Przemyslaw;Romanowski;29-08-2023;0
Juliusz;Krol;29-08-2023;0
Jacek;Romanowski;29-08-2023;0
Adam;Kaczmarek;30-08-2023;0,25
Jacek;Romanowski;30-08-2023;4
Aleksander;Urbanski;30-08-2023;0
Aleksander;Urbanski;30-08-2023;0
Adam;Kaczmarek;31-08-2023;1
Przemyslaw;Romanowski;31-08-2023;1
Jacek;Romanowski;31-08-2023;2
Antoni;Niewiadomski;31-08-2023;3
Aleksander;Urbanski;31-08-2023;2
Aleksander;Urbanski;01-09-2023;0
Jacek;Romanowski;01-09-2023;4
Adam;Kaczmarek;01-09-2023;3
Juliusz;Krol;01-09-2023;3
Szymon;Nowakowski;02-09-2023;1,5
Przemyslaw;Romanowski;02-09-2023;4,5
Szymon;Nowakowski;02-09-2023;1,5
Przemyslaw;Romanowski;02-09-2023;4,5
Antoni;Niewiadomski;02-09-2023;1
